,DatafileName,Xcenter,Ycenter,MaxInt,Peaks,S
13680,072_000.dat,522.38,505.17,7701.0,2,4.39
13681,072_001.dat,525.13,506.31,9458.0,11,4.18
13682,072_002.dat,523.27,506.88,7856.0,5,4.41
13683,072_003.dat,523.43,507.0,6445.0,4,4.52
13684,072_004.dat,524.41,505.39,8481.0,6,4.29
13685,072_005.dat,523.99,506.17,8695.0,8,4.35
13686,072_006.dat,524.08,506.86,6085.0,7,4.57
13687,072_007.dat,524.05,506.36,3108.0,1,4.69
13688,072_008.dat,522.27,506.32,7744.0,9,4.32
13689,072_009.dat,523.88,505.88,9716.0,7,4.09
13690,072_010.dat,521.42,506.25,10455.0,7,4.0
13691,072_011.dat,521.71,506.21,9756.0,6,4.14
13692,072_012.dat,522.85,506.25,9030.0,4,4.17
13693,072_013.dat,522.69,506.1,8495.0,11,4.27
13694,072_014.dat,522.59,505.99,10972.0,1,3.25
13695,072_015.dat,522.49,505.96,5075.0,9,4.55
13696,072_016.dat,522.31,505.84,9556.0,6,4.14
13697,072_017.dat,523.21,505.69,9616.0,3,4.11
13698,072_018.dat,521.4,505.18,9531.0,7,4.28
13699,072_019.dat,522.64,505.76,7028.0,4,4.46
13700,072_020.dat,523.79,506.02,7429.0,10,4.45
13701,072_021.dat,522.29,505.84,10377.0,8,3.87
13702,072_022.dat,521.96,505.88,5459.0,5,4.57
13703,072_023.dat,524.13,506.5,6195.0,9,4.51
13704,072_024.dat,522.34,506.1,8671.0,7,4.26
13705,072_025.dat,520.75,508.38,5981.0,2,4.6
13706,072_026.dat,523.91,506.99,10576.0,1,3.91
13707,072_027.dat,522.97,506.33,9512.0,4,4.16
13708,072_028.dat,523.33,505.85,8249.0,4,4.41
13709,072_029.dat,524.56,507.76,9928.0,5,4.22
13710,072_030.dat,523.02,507.13,8202.0,5,4.36
13711,072_031.dat,522.27,506.25,5794.0,7,4.56
13712,072_032.dat,523.67,506.09,10510.0,7,3.91
13713,072_033.dat,522.63,505.61,5430.0,11,4.54
13714,072_034.dat,523.63,506.04,10931.0,1,3.49
13715,072_035.dat,523.85,505.34,7495.0,8,4.45
13716,072_036.dat,522.81,506.62,8271.0,15,4.29
13717,072_037.dat,521.56,505.42,8816.0,8,4.28
13718,072_038.dat,523.01,506.15,5427.0,7,4.53
13719,072_039.dat,524.37,508.27,8844.0,5,4.34
13720,072_040.dat,523.53,506.42,10811.0,6,3.7
13721,072_041.dat,523.31,505.87,10222.0,5,3.97
13722,072_042.dat,524.54,506.1,9198.0,7,4.11
13723,072_043.dat,523.27,505.05,8199.0,10,4.22
