,DatafileName,Xcenter,Ycenter,MaxInt,Peaks,S
299,01/014_019.dat,508.45,542.4,1508.0,5,7.09
300,01/015_000.dat,507.29,537.32,4461.0,3,7.2
301,01/015_001.dat,508.36,537.58,9273.0,1,7.24
302,01/015_002.dat,508.86,537.99,7005.0,2,7.26
303,01/015_003.dat,508.64,538.37,5266.0,2,7.25
304,01/015_004.dat,508.35,538.53,6757.0,3,7.28
305,01/015_005.dat,508.08,538.94,2549.0,4,7.19
306,01/015_006.dat,507.41,539.5,514.0,5,6.83
307,01/015_007.dat,508.26,539.86,950.0,4,7.05
308,01/015_008.dat,507.29,539.25,747.0,6,6.92
309,01/015_009.dat,508.04,540.12,1914.0,4,7.08
310,01/015_010.dat,508.64,540.46,8019.0,1,7.28
311,01/015_011.dat,508.69,540.51,9628.0,1,7.27
312,01/015_012.dat,509.04,540.4,9783.0,2,7.28
313,01/015_013.dat,508.75,540.43,6116.0,3,7.28
314,01/015_014.dat,509.23,539.88,1854.0,2,7.12
315,01/015_015.dat,508.65,540.67,1113.0,4,6.99
316,01/015_016.dat,509.11,539.93,352.0,3,6.68
317,01/015_017.dat,510.48,541.0,1631.0,4,7.07
318,01/015_018.dat,510.1,541.42,2901.0,6,7.19
319,01/015_019.dat,509.47,541.88,8770.0,2,7.28
320,01/016_000.dat,507.3,537.34,2407.0,5,7.17
321,01/016_001.dat,508.89,537.72,5262.0,3,7.25
322,01/016_002.dat,508.95,537.9,10370.0,2,7.24
323,01/016_003.dat,508.49,538.0,7006.0,2,7.28
324,01/016_004.dat,507.59,538.47,5030.0,3,7.27
325,01/016_005.dat,508.07,538.32,2201.0,3,7.14
326,01/016_006.dat,508.49,538.7,353.0,5,6.68
327,01/016_007.dat,508.11,539.46,750.0,4,6.86
328,01/016_008.dat,508.0,539.25,290.0,5,6.31
329,01/016_009.dat,508.2,539.0,370.0,5,6.48
330,01/016_010.dat,508.75,540.17,3107.0,5,7.24
331,01/016_011.dat,508.95,540.62,9152.0,1,7.28
332,01/016_012.dat,508.95,540.88,10081.0,1,7.27
333,01/016_013.dat,509.01,540.31,7762.0,3,7.28
334,01/016_014.dat,509.36,541.01,2811.0,4,7.19
335,01/016_015.dat,508.9,540.49,878.0,3,6.93
336,01/016_016.dat,507.71,540.95,431.0,4,6.51
337,01/016_017.dat,509.57,540.21,504.0,4,6.74
338,01/016_018.dat,509.15,541.4,4464.0,2,7.22
339,01/016_019.dat,509.34,541.73,8911.0,2,7.27
340,01/017_000.dat,507.01,537.51,7597.0,2,7.24
341,01/017_001.dat,509.31,538.06,4080.0,6,7.19
342,01/017_002.dat,509.33,537.87,1848.0,7,7.13
343,01/017_003.dat,509.02,537.99,3196.0,3,7.16
344,01/017_004.dat,506.84,538.97,1805.0,3,7.12
345,01/017_005.dat,507.67,538.4,1141.0,5,7.01
346,01/017_006.dat,508.56,539.22,737.0,6,6.91
347,01/017_007.dat,508.23,538.84,519.0,4,6.72
348,01/017_008.dat,508.25,538.43,662.0,4,6.74
349,01/017_009.dat,508.98,538.8,584.0,4,6.61
